HSG*> up
Reader: Study Reader 1   Site: RD1
--------- Upload #5, 261 records ---------
DTY	ARR	TRF	DUR	TTY	TAG	SCD	NCD	EFA	TCH	ANT	EMP	TSS	SPV	NOI	CLS
S	2021-08-12 13:37:42.200	G	00:00:07.300	R	0000_0000000168273013	RD1	74	0.8	HDX	A1	84	456/616	1341.5	341	 E 
S	2021-08-12 13:37:54.900	G	00:00:01.600	R	0000_0000000168273013	RD1	17	0.7	HDX	A1	53	455/594	1340.0	352	 E 
S	2021-08-12 13:37:58.100	G	00:00:00.000	R	0000_0000000168273013	RD1	1	0.8	HDX	A1	15	454/454	1343.0	341	 E 
S	2021-08-12 13:38:05.700	G	00:00:03.000	A	900_230000009506	RD1	31	0.8	HDX	A1	75	466/616	1342.0	354	 C 
S	2021-08-12 13:38:10.400	G	00:00:02.900	A	900_230000009506	RD1	30	0.8	HDX	A1	16	465/486	1342.0	352	 C 
S	2021-08-12 13:38:45.100	G	00:00:00.600	A	900_226000584318	RD1	7	0.8	HDX	A1	317	503/573	1344.0	367	 A 
S	2021-08-12 13:38:48.200	G	00:00:01.400	A	900_226000584318	RD1	15	0.8	HDX	A1	24	464/525	1338.5	358	 A 
S	2021-08-12 13:38:56.200	G	00:00:02.200	A	900_226000584318	RD1	23	0.8	HDX	A1	65	470/529	1341.5	357	 A 
S	2021-08-12 13:39:12.700	G	00:00:06.800	R	0000_0000000168273013	RD1	69	0.8	HDX	A1	142	455/553	1341.5	345	 E 
S	2021-08-12 13:39:27.800	G	00:00:02.100	A	900_230000009506	RD1	22	0.8	HDX	A1	82	467/620	1338.5	345	 C 
S	2021-08-12 13:39:33.300	G	00:00:06.100	A	900_230000009506	RD1	62	0.8	HDX	A1	33	448/486	1339.5	339	 C 
S	2021-08-12 13:40:26.300	G	00:00:04.900	A	900_226000584318	RD1	50	0.9	HDX	A1	468	468/500	1339.0	357	 A 
S	2021-08-12 13:40:34.200	G	00:00:00.500	A	900_226000584318	RD1	6	0.8	HDX	A1	29	452/465	1340.0	339	 A 
S	2021-08-12 13:40:51.700	G	00:00:07.000	R	0000_0000000168273013	RD1	71	0.7	HDX	A1	169	473/537	1338.0	366	 E 
S	2021-08-12 13:41:01.300	G	00:00:03.000	R	0000_0000000168273013	RD1	31	0.8	HDX	A1	25	461/506	1338.5	339	 E 
S	2021-08-12 13:41:06.200	G	00:00:05.300	R	0000_0000000168273013	RD1	54	0.7	HDX	A1	18	451/480	1342.0	341	 E 
S	2021-08-12 13:41:23.500	G	00:00:00.700	A	900_230000009506	RD1	8	0.8	HDX	A1	119	534/600	1338.5	389	 C 
S	2021-08-12 13:41:25.700	G	00:00:04.600	A	900_230000009506	RD1	47	0.8	HDX	A1	14	463/512	1338.5	349	 C 
S	2021-08-12 13:41:33.200	G	00:00:00.000	A	900_230000009506	RD1	1	0.8	HDX	A1	28	448/448	1334.5	325	 C 
S	2021-08-12 13:42:06.100	G	00:00:01.800	A	900_226000584318	RD1	19	0.8	HDX	A1	328	478/576	1340.5	364	 A 
S	2021-08-12 13:42:10.900	G	00:00:01.200	A	900_226000584318	RD1	13	0.8	HDX	A1	29	466/493	1341.5	354	 A 
S	2021-08-12 13:42:26.700	G	00:00:03.300	R	0000_0000000168273013	RD1	34	0.8	HDX	A1	145	453/501	1342.5	349	 E 
S	2021-08-12 13:42:32.500	G	00:00:00.000	R	0000_0000000168273013	RD1	1	0.8	HDX	A1	24	456/456	1341.5	329	 E 
S	2021-08-12 13:42:38.900	G	00:00:04.200	A	900_230000009506	RD1	43	0.8	HDX	A1	63	465/581	1345.0	343	 C 
S	2021-08-12 13:42:45.000	G	00:00:04.600	A	900_230000009506	RD1	47	0.8	HDX	A1	18	461/494	1341.0	355	 C 
S	2021-08-12 13:42:51.500	G	00:00:00.000	A	900_230000009506	RD1	1	0.8	HDX	A1	18	453/453	1338.5	346	 C 
S	2021-08-12 13:43:27.800	G	00:00:03.700	A	900_226000584318	RD1	38	0.8	HDX	A1	362	464/574	1341.0	335	 A 
S	2021-08-12 13:43:33.200	G	00:00:00.400	A	900_226000584318	RD1	5	0.8	HDX	A1	16	473/477	1345.0	353	 A 
S	2021-08-12 13:43:46.500	G	00:00:00.000	R	0000_0000000168273013	RD1	1	0.8	HDX	A1	128	457/457	1342.0	315	 E 
S	2021-08-12 13:43:48.700	G	00:00:00.600	R	0000_0000000168273013	RD1	7	0.8	HDX	A1	21	473/542	1337.5	372	 E 
S	2021-08-12 13:43:52.100	G	00:00:03.400	R	0000_0000000168273013	RD1	35	0.8	HDX	A1	27	451/477	1340.5	354	 E 
S	2021-08-12 13:44:17.500	G	00:00:05.000	A	900_230000009506	RD1	51	0.8	HDX	A1	219	467/575	1342.5	349	 C 
S	2021-08-12 13:44:25.500	G	00:00:00.400	A	900_230000009506	RD1	5	0.8	HDX	A1	29	468/474	1342.5	346	 C 
S	2021-08-12 13:45:18.500	G	00:00:03.000	A	900_226000584318	RD1	31	0.8	HDX	A1	504	460/612	1343.0	339	 A 
S	2021-08-12 13:45:24.900	G	00:00:02.000	A	900_226000584318	RD1	21	0.8	HDX	A1	33	452/502	1344.0	354	 A 
S	2021-08-12 13:45:28.600	G	00:00:00.200	A	900_226000584318	RD1	3	0.7	HDX	A1	16	474/480	1344.0	345	 A 
S	2021-08-12 13:45:45.500	G	00:00:02.800	R	0000_0000000168273013	RD1	29	0.8	HDX	A1	166	458/550	1343.5	341	 E 
S	2021-08-12 13:45:50.400	G	00:00:03.800	R	0000_0000000168273013	RD1	39	0.8	HDX	A1	20	452/462	1342.0	346	 E 
S	2021-08-12 13:46:10.500	G	00:00:00.900	A	900_230000009506	RD1	10	0.8	HDX	A1	162	499/578	1341.0	370	 C 
S	2021-08-12 13:46:13.300	G	00:00:03.100	A	900_230000009506	RD1	32	0.8	HDX	A1	18	470/491	1340.0	348	 C 
S	2021-08-12 13:46:19.500	G	00:00:00.300	A	900_230000009506	RD1	4	0.8	HDX	A1	30	466/467	1336.5	345	 C 
S	2021-08-12 13:46:22.300	G	00:00:00.000	A	900_230000009506	RD1	1	0.8	HDX	A1	24	458/458	1337.0	353	 C 
S	2021-08-12 13:46:53.300	G	00:00:04.200	A	900_226000584318	RD1	43	0.8	HDX	A1	309	457/615	1341.0	344	 A 
S	2021-08-12 13:46:59.200	G	00:00:00.100	A	900_226000584318	RD1	2	0.8	HDX	A1	16	482/491	1342.0	368	 A 
S	2021-08-12 13:47:02.200	G	00:00:00.000	A	900_226000584318	RD1	1	0.8	HDX	A1	28	462/462	1345.5	349	 A 
S	2021-08-12 13:47:04.500	G	00:00:01.600	A	900_226000584318	RD1	17	0.9	HDX	A1	22	449/479	1344.0	337	 A 
S	2021-08-12 13:47:11.100	G	00:00:00.400	A	900_226000584318	RD1	5	0.8	HDX	A1	49	464/484	1343.0	352	 A 
S	2021-08-12 13:47:13.100	G	00:00:00.100	A	900_226000584318	RD1	2	0.8	HDX	A1	15	464/465	1344.0	342	 A 
S	2021-08-12 13:47:33.000	G	00:00:02.100	R	0000_0000000168273013	RD1	22	0.8	HDX	A1	197	454/565	1341.5	351	 E 
S	2021-08-12 13:47:37.200	G	00:00:00.000	R	0000_0000000168273013	RD1	1	0.8	HDX	A1	20	451/451	1341.0	352	 E 
S	2021-08-12 13:47:39.300	G	00:00:00.700	R	0000_0000000168273013	RD1	8	0.8	HDX	A1	20	454/493	1341.5	354	 E 
S	2021-08-12 13:47:43.300	G	00:00:03.100	R	0000_0000000168273013	RD1	32	0.8	HDX	A1	32	452/464	1342.0	348	 E 
S	2021-08-12 13:47:57.900	G	00:00:01.400	A	900_230000009506	RD1	15	0.8	HDX	A1	114	467/529	1341.0	341	 C 
S	2021-08-12 13:48:01.300	G	00:00:03.600	A	900_230000009506	RD1	37	0.8	HDX	A1	19	460/500	1341.5	345	 C 
S	2021-08-12 13:48:42.200	G	00:00:00.500	A	900_226000584318	RD1	6	0.8	HDX	A1	372	497/588	1340.0	394	 A 
S	2021-08-12 13:48:45.300	G	00:00:00.200	A	900_226000584318	RD1	3	0.8	HDX	A1	25	519/555	1343.0	382	 A 
S	2021-08-12 13:48:49.700	G	00:00:00.900	A	900_226000584318	RD1	10	0.8	HDX	A1	41	467/558	1342.5	353	 A 
S	2021-08-12 13:48:58.800	G	00:00:09.600	R	0000_0000000168273013	RD1	97	0.8	HDX	A1	81	449/578	1342.0	370	 E 
S	2021-08-12 13:49:09.900	G	00:00:01.500	R	0000_0000000168273013	RD1	16	0.8	HDX	A1	14	455/483	1341.5	351	 E 
S	2021-08-12 13:49:18.100	G	00:00:05.700	A	900_230000009506	RD1	58	0.8	HDX	A1	66	460/566	1343.0	339	 C 
E	2021-08-12 13:52:19.827	G	Reader stopped
E	2021-08-12 13:54:18.457	G	Reader stopped
E	2021-08-12 13:55:33.858	G	Reader stopped
----------------------------------------

HSG*> 
